Student ID    Earned Credits
39615188           30
91315042           78
79187949           58
61584957           89
58326000           26
67490745           25
20641610           35
12158303           65
51038636           75
69929277           76
16036434           89
68248264           52
12213629           28
28939963           55
53956853           31
93823001           57
38481235           31
11366412           23
43895118           57
66345590           79
43764509           96
19536216           76
44826831           89
46549368           55
58441041           93
95178358           52
14681390           93
68589358           87
15259691           83
88615642           57
34238982           29
56029313           79
66917230           25
93151236           36
42297214           63
72555850           44
60989603           34
28661810           81
44819497           69
34207236           52
34323409           95
13612915           86
55068078           76
89316366           78
27052142           52
92505372           35
75685992           31
65158035           77
42325107           61
82573858           101
44088793           30
57569650           73
48832600           56
52599726           97
16899844           38
15690480           30
85199463           31
26852045           96
60327379           99
90068517           91
46044215           59
12586361           57
23556230           58
67620069           85
40067245           61
43187449           28
55559479           74
87858249           34
97111934           92
43790449           43
49331719           65
64558913           75
23444379           94
46516265           70
48823671           88
84649165           48
22610664           42
24662549           31
73842546           63
24722593           53
49547673           32
41742646           87
45092705           25
34807639           97
23440940           64
64800743           63
20502848           88
54542974           55
50786181           24
15507493           90
86162427           85
98410334           52
87250492           82
10314632           41
64610726           84
19056833           26
25510358           50
55304779           50
21531569           89
82420707           63
73606388           48
51686513           40
61349611           97
55162263           56
29930321           28
70183887           63
95083105           83
94389738           35
35356930           34
93051262           85
77677689           98
66337522           73
23682969           87
46234503           80
31135195           79
79631969           98
80269884           27
71933144           48
35360985           95
72888559           49
32169535           52
39465029           98
65964110           66
14829435           60
91914796           50
69910703           33
72830800           89
76744121           90
21871126           30
70258400           53
20495548           25
14040646           77
58476842           74
75699007           31
46789989           41
67865838           71
49642664           79
23372895           87
48358558           97
11136507           61
16508932           42
81184249           84
86292680           88
74341420           36
71488736           90
40789757           39
81039765           90
91108893           35
45140098           28
58318605           95
56586804           53
78601872           89
14229693           33
60194672           53
81456179           83
53423249           60
45251718           54
47655100           56
61343167           56
82277719           95
37920081           42
43231850           65
32365354           57
93296611           86
75645784           39
13099847           65
20537715           22
59934901           53
80750806           89
86660722           72
66622820           95
23129678           77
85251449           54
41644771           45
68885595           80
97108551           34
53857889           70
26246703           43
91262392           32
59740107           69
31084498           24
44713020           36
34881826           62
17695936           51
23570328           51
95874332           83
84275975           94
61460432           36
75325732           76
85300598           90
47307523           47
10308314           58
87843343           76
56937731           25
86651143           66
84477996           72
53921364           47
76265249           92
71766535           33
80333890           41
25193848           32
48559137           53
28549659           45
53235838           32
12196378           37
84796228           26
96003124           55
87895174           60
13781021           77
12012349           73
82822741           55
69841752           64
62557727           82
20594692           57
43580878           43
31041996           33
50422552           88
64977450           71
58718478           96
75830531           26
60482483           50
25185473           61
48648597           52
17327560           93
63963493           85
39536863           91
61765967           67
15554170           33
51422211           53
86776535           89
17236143           51
41824451           41
26390304           50
11050647           30
14277388           76
47032117           79
33490745           45
83328039           40
72685226           96
99738212           43
75292607           90
77695891           60
20717704           43
34199141           71
68906036           76
52644235           30
57024640           73
60679907           74
31012764           66
89879861           57
77254794           55
13693151           31
22331779           80
84971343           44
18461696           50
21715223           24
78490541           23
32964632           41
40722252           100
51135350           43
14944495           95
53900500           38
88455560           23
54881376           85
68512943           66
93376239           61
45466789           69
18392636           60
87485668           24
59101618           80
50092883           62
16371534           81
15835808           102
87326200           46
77088008           32
28053657           48
79203873           37
74448355           84
14241570           68
23387879           22
48806776           77
55747315           66
97047574           94
67954535           96
50540500           36
51106611           28
98233866           32
94675562           52
51930637           36
23245102           26
66867394           38
26033568           83
22149745           88
11960024           87
13626723           32
11895758           86
59699847           26
95337376           40
81579195           71
72769272           63
79307038           96
55651942           79
54443562           54
79947660           96
96682657           41
41110292           74
57569904           51
26019986           90
91674585           61
61472373           86
35886742           27
56717288           52
23334548           39
90389631           89
18306215           93
56878692           86
45938998           39
69067502           90
72805900           50
70817043           64
77791740           51
46477540           46
44976611           43
20044373           86
91359318           86
37014129           69
48658650           24
14586255           34
28510033           23
31337218           87
42415488           56
38266682           66
41676485           35
52559037           37
21187099           73
71386062           29
73604263           86
43425021           30
82239393           30
38361872           76
63005690           30
69906354           91
35368097           86
60577288           36
96103358           24
31075966           49
14635283           61
57978448           34
76561337           88
25607469           32
58448995           96
46200475           77
39618621           88
16648109           58
11131792           75
54966716           76
72663027           77
45762224           63
98485192           81
85466337           45
80306713           34
74026770           42
62871380           35
79565854           95
64627317           29
77565593           97
32115491           90
23995710           87
56525242           86
91170975           90
92632621           51
86293998           89
93732479           71
53707019           85
30361055           59
29055297           70
90979771           67
30471617           29
80425035           46
52028020           73
74812279           57
97684316           40
91068145           44
60064485           75
92249164           101
37491723           76
33261718           48
81651440           36
26564263           80
86108018           96
52802206           83
20558192           48
68391388           31
90467236           43
80495359           28
59411561           96
55587271           42
52159438           91
56199179           29
23332458           79
72797875           88
67265200           69
77722933           85
85092466           58
24684108           38
98952276           76
33573213           48
59830133           48
56228387           80
29271884           49
49145378           76
58355458           46
83818428           64
98764022           80
63626353           77
46421553           25
76391785           24
70056408           33
86080587           92
98281122           76
80479738           26
21151904           57
17052729           27
30801059           43
42073294           59
35699303           95
81562074           51
79282957           88
67351017           94
46251319           31
35472313           84
11534747           50
80708493           90
62202978           54
51131305           63
16777777           46
57462717           28
87229693           51
79989793           61
85414538           71
25097179           51
82269488           49
27932838           63
83825582           31
14543186           32
57713132           52
91463067           46
88157246           100
15402184           26
57348198           56
61529416           29
53418710           27
45053596           88
99807617           47
66359246           51
45608916           34
88716221           31
29604743           52
48954334           41
68945497           59
87189141           84
44148734           33
45356360           42
37419052           29
69833869           38
47993871           69
22737913           57
23807760           87
54354530           42
25065555           27
60278451           86
91980431           47
81771802           81
67154192           81
39454829           68
43653498           31
21615738           85
39532783           39
30382640           69
21772712           79
93317595           28
80269178           73
73404901           46
69605618           40
65116834           32
68667309           28
41346863           49
18414867           27
63034071           83
85891711           28
65303986           85
86444911           66
29182229           56
33284204           91
34691731           80
54870954           70
55538615           26
59101877           85
32995286           61
82065403           44
35393906           71
65064720           62
68960459           75
27562029           47
68186661           57
62650976           34
92227082           71
89060377           34
99197251           52
99437489           46
28423700           53
68546675           99
92263409           34
69368763           53
34572069           38
68639921           68
16120293           82
31866912           39
72784487           72
78025484           87
25903886           70
24247250           68
12987572           95
40533315           57
55687058           32
27386678           82
21828059           30
95205623           39
98633508           48
10562191           36
72920755           91
58232353           93
35434379           55
94230232           24
15758337           40
35403378           86
49472781           37
79973746           39
64996700           93
52865212           50
96687420           24
81959068           79
59206872           58
64303613           23
13162404           96
19578432           59
80061843           53
76158596           92
10692016           37
75561052           34
12241040           48
38150424           63
36875887           36
33916808           71
56294341           35
78745168           56
25005198           82
45892367           76
76578679           79
72099930           36
89546763           48
19603763           49
74402945           86
60145221           84
28611214           49
50183606           27
83683440           64
22055142           71
77221765           66
93204140           94
28358579           55
70162615           70
64703450           55
79141779           59
55158159           98
63912365           50
25947892           61
14225706           76
15659723           43
18010386           31
85507679           37
96628134           74
96957533           52
70002085           25
98665606           49
81781707           67
25286567           31
22725291           33
72837187           74
39279250           67
84361661           82
33770600           72
99526320           27
89550923           61
57847163           94
17504698           86
70035587           53
66776535           53
17352149           65
81137789           44
80068439           97
65496100           98
75750151           71
94781187           69
42920203           48
52198255           79
21159240           41
37965729           59
92221730           75
19586088           93
63162347           98
32156005           47
78890004           91
11336194           48
66774280           29
67529275           95
80344777           33
59253410           52
32145903           31
40613186           46
89099547           87
40493471           23
45900040           28
78724705           28
52887229           44
71929267           90
78210445           40
43434553           36
54395466           50
26347672           71
93396704           89
57178052           35
66044104           80
68086581           51
39028429           56
75740121           44
49695915           38
14329963           95
37704958           81
85645171           63
13334823           63
61408086           53
24923316           95
84182420           53
27346654           46
82748200           55
95811591           97
99746660           72
17468963           47
56180658           77
37586185           54
89101333           44
42314787           32
55149684           41
98710591           26
33270836           39
10226568           75
32120927           61
88653220           42
36518717           67
22973174           82
43687752           24
57606270           79
12765691           64
39265334           70
55500002           85
20551158           41
12189101           73
97565458           70
36301673           40
39226418           73
38620122           32
40879493           33
51246952           96
18484145           80
22229997           29
73847756           88
80453928           76
74585266           52
46563300           65
98322380           47
27862415           58
20338636           32
88887656           80
65310753           63
22496162           76
77741478           63
33448025           63
14420187           62
35702741           52
57835626           40
94578735           39
84904972           100
94065212           57
66205809           69
57502069           46
60647358           65
38923045           46
88456717           62
18584452           71
44702205           70
38319572           58
25465268           45
42413555           28
22365295           37
99014412           48
58837931           32
57386595           74
87527217           27
13545835           55
99948913           51
46225838           66
18224702           77
55425815           70
87204530           90
33201863           54
16392187           52
77050007           68
70148641           65
49706031           83
71619176           74
47406936           35
75746853           32
78719833           31
60298506           60
63107435           63
84922645           86
80058649           29
94466963           39
41991531           81
12463365           74
35172353           98
97139376           86
72080950           74
19232103           96
15522624           27
33383285           28
17809736           67
81978954           83
39797407           40
46501932           80
24689413           93
46776069           42
68288912           43
56858423           92
57994034           42
17835581           101
46783393           89
95893047           57
53997299           73
78435203           71
93910939           41
39369616           78
34787993           27
74315920           72
90038904           66
13664674           90
92412617           100
71694282           50
64165447           46
15705162           62
26732966           30
87747661           59
52168030           34
31210030           50
99378054           40
22536415           29
23176976           61
83742100           59
13372576           24
82568233           66
73625277           91
73099708           92
24730545           53
89130611           36
40378058           93
83325847           93
21437161           67
43199317           30
50225620           33
72257635           54
23886031           43
16994957           30
37385933           69
13157320           94
52946900           46
11010472           89
21518909           40
84151566           89
99574256           100
21455444           69
37785576           81
68617042           37
11540498           70
78594070           53
41088653           41
33016315           50
39740647           40
47554177           97
66256028           27
93504998           29
68396354           52
12445503           30
23018244           29
91114246           37
64754558           84
25123795           26
47447485           44
95374651           73
47081277           75
58006893           37
46595546           97
62350223           26
11440377           79
21672889           34
51556915           42
59086729           70
57739717           83
20980847           52
43566062           37
66953333           84
78227303           70
33920854           31
21429003           82
89888681           41
58213287           53
66084188           67
99109244           95
48274157           35
74514152           36
24705391           61
78012608           72
80009499           87
77925241           98
59435586           99
36060605           29
18912226           86
67957084           42
61294781           58
89901073           99
94725568           78
20405928           54
34197643           65
75258594           51
74466567           65
98451030           34
47870612           62
42317268           98
15579190           94
48228811           80
45149228           61
20625890           55
29809611           81
66749990           49
16789486           28
19095111           43
43468437           30
37787276           28
99013993           37
37630963           99
61960860           80
56559385           98
68325020           91
21143159           82
25352531           60
88546976           61
11066867           87
99680914           93
13373734           28
97322656           74
80706910           91
89231154           52
53641753           46
66519667           78
52990381           47
60517746           76
67068704           93
77287471           33
84113921           45
50451931           64
32106283           47
98498905           25
51508252           33
77949746           56
75199382           84
57821438           63
75445051           77
42733690           44
62880592           73
29901790           90
87082753           28
13054427           73
64151804           79
17290873           95
55302684           53
58757628           61
53270183           36
49853996           86
12233928           65
71183306           39
78902877           35
15102068           45
52450250           37
41941611           60
97339102           45
89813212           49
35146184           78
66523314           90
42809999           85
68466885           73
12062629           34
50927739           31
64066627           68
46648353           72
10977490           25
93194214           56
94452734           95
92394443           89
89113530           87
98964258           27
85362945           60
66792458           37
29746098           27
16778539           37
17872746           93
46020052           25
31674977           35
18948928           47
98509024           90
61883732           49
98023509           76
78261341           100
78386590           38
40208410           56
89271950           90
33988294           89
19454459           42
14762325           61
88224531           59
35295092           73
82491871           67
12455252           88
87766184           46
63664988           38
87216619           68
82526213           38
14719160           82
73333469           43
30783621           43
74624233           92
19723704           73
52759110           26
28269409           80
25694808           24
21785985           28
32164753           79
32153931           45
18596659           84
26092531           39
38013947           96
92986045           75
42789470           33
26311752           62
93798201           87
63885361           75
53906045           40
58056708           87
49742526           92
91698645           34
66890813           89
37113690           70
51898721           33
44875994           96
42056693           44
60687814           46
91243089           24
90607726           74
80183334           46
40486192           39
94361771           63
35973060           53
58964974           96
45158258           47
64111386           42
16343193           72
63781248           58
11383533           40
41584816           36
85535016           97
92722525           72
10858048           52
60251198           73
81195129           95
46211148           65
51394608           39
54146955           70
56398757           45
69685656           51
63966648           79
67973204           25
13534600           70
59103830           88
93796074           89
34927514           83
99374420           51
12725660           31
31940578           68
26122258           38
48775134           41
96026449           50
76164350           32
11768794           27
74150147           38
28594628           95
22651864           67
94452663           85
33492620           65
34837038           26
71335022           54
19662867           77
24934100           74
18257825           34
98481621           56
21030182           32
46221930           69
43043953           48
32629280           60
53134788           57
99991765           62
96992281           92
25331813           44
45133166           42
18256216           90
61852306           53
90196892           30
52388481           46
71902703           28
84580163           89
65438339           86
22114211           82
36069224           42
73649534           73
51831226           60
43411918           32
84904481           61
84008516           51
91336914           81
28410672           39
31965552           58
44996612           44
98371052           25
58094309           84
54682504           95
41716048           86
38226504           57
29970645           26
13464431           67
29396535           52
52300789           69
98100878           60
97284347           37
99809814           45
64340083           63
37359632           97
51989119           93
91244895           22
55810399           44
99960029           71
75038589           82
98789810           57
23494593           36
56905178           29
68152048           101
80606961           44
55869744           61
81595151           48
22523140           55
21411297           24
14309319           62
35530680           76
85268660           29
32687646           64
70423124           88
14801806           58
84197836           72
19117516           80
45501420           85
16001827           88
46558770           28
95112288           64
96743411           68
72561383           97
20012964           61
28289349           73
25506302           95
36277805           72
74204366           78
48720138           37
31324651           41
84198032           100
21473327           87
48411405           78
57277449           76
39007928           46
80059319           93
60341610           72
13492599           42
59667505           92
42414207           93
57689638           51
23013729           61
16564820           39
77286566           84
31552880           34
36843720           95
39077719           44
46301513           45
40164420           43
15698828           74
44824102           31
85746956           32
82835069           76
88831500           32
73471158           65
20814682           54
39764943           50
59525362           26
33532001           81
31091006           36
46942969           75
45329380           86
63876079           25
96566718           87
13654591           39
28501031           24
28691553           83
30798447           37
81976039           57
35593106           38
27726462           75
55978396           91
71097973           49
11013667           98
63929107           45
79506206           63
30846550           88
27503022           68
38121200           31
60562275           27
16599769           86
25705511           48
33420136           95
96027798           52
84765119           55
35673245           47
15549284           88
13241100           79
21898264           95
96554410           78
87669342           45
42945700           61
69497232           78
45215300           54
25474557           89
49117206           30
59447900           78
82635312           44
52473006           36
77723989           28
86085571           27
89654755           68
67483148           87
68211489           70
79347048           46
41313199           57
35755944           76
92854891           48
19340778           68
29033551           56
75836048           95
20539538           76
41136586           44
46564403           47
59383208           86
13585943           70
35841788           63
46213224           73
48254565           38
53256542           98
47777152           64
14340725           77
28744832           95
97215847           70
52428488           43
83729764           96
11981021           76
77804430           44
56783733           82
39378920           45
70189041           61
17651889           28
72539936           40
93277734           83
74259219           54
45690527           35
36043364           30
91046202           63
56082639           70
12386537           41
13257363           46
57365947           98
87900970           56
50099155           37
66313735           56
77143040           87
31512675           83
99686729           51
42369306           49
81532013           50
59305836           99
35492606           33
79106556           72
71453961           47
51285036           34
21351393           39
42050624           85
28332669           63
75145736           50
75523076           91
95694481           42
40246807           24
75572696           68
78333349           78
44917506           42
78618362           44
25748342           96
86856292           67
19410347           53
28696000           40
71420280           93
71048320           82
15274876           76
56063833           89
10758986           80
62760574           92
76622629           85
66353233           96
42392242           52
62951052           71
84442312           25
36546400           45
90110519           95
66041731           26
89226854           60
49390873           78
26515494           58
38072404           91
32059882           26
18419132           50
26142796           60
88779933           76
90717076           98
71824185           58
79686024           42
91843763           78
50131928           96
80611200           94
13125258           46
31252201           74
70880521           30
17187309           84
61534744           92
76689268           61
28792399           35
66001658           26
91738222           79
91003207           89
70749341           28
21364627           23
88298000           97
38587378           79
47706262           78
21916752           59
87870051           58
82610289           58
57358829           94
77657760           29
80543546           47
16045073           61
91590675           43
64924335           34
53467960           88
43139747           93
47274252           25
28135425           100
73603313           92
63898869           87
11422151           26
13329667           51
92268609           94
82622044           64
41895033           87
17528782           100
90303111           50
90577331           68
96747500           98
66463646           89
34175208           87
74538259           101
46590199           75
31447682           65
78426008           23
32891904           29
95545424           94
25953826           32
66475751           75
59650110           37
71708469           35
14650896           43
81785774           82
38868615           81
26644030           47
21881476           71
70477748           73
68691323           75
82598116           81
66376373           28
30731089           89
17520591           82
58203662           46
79766563           49
34114150           31
28177295           64
32954658           88
23733743           49
12066068           63
62621526           97
97459020           35
59954963           93
44652246           33
93404852           66
20170344           99
15734788           90
62803769           75
74555289           46
91046732           72
41243353           26
88092059           48
15740681           41
72192258           58
27576211           66
11337381           87
48285531           56
16218176           72
29222321           48
45371291           55
13426731           52
15746670           88
42648863           86
85879151           72
33774833           94
29794938           79
45507306           84
63756499           77
22127951           26
33161730           43
97469152           31
24267378           89
96269561           91
14518222           73
80476492           41
86763616           25
36294935           79
91429703           56
26810694           99
58001449           28
87788163           97
98282903           31
50282487           89
66460473           94
50286064           91
53133814           41
29573745           86
34543843           95
33454345           50
56519521           85
36700565           72
54899880           94
18165212           80
88971479           54
35625160           96
93978591           81
58579249           86
60774117           45
49600862           31
88575787           32
89034690           28
55092951           39
36689114           32
83564551           87
38750847           29
76773621           95
97539662           62
68274957           73
54674522           93
26568379           69
68300721           50
36534486           85
59899525           76
49726008           76
53207559           61
15549494           67
91398349           86
30887727           97
29258326           80
97606224           82
93166735           96
58108177           29
10880711           76
61149857           32
17519335           72
80823399           63
25114228           98
18691480           89
61354552           36
41237788           89
53013609           30
78558090           29
59366262           36
30647084           69
22918043           82
66958885           64
62764070           50
45201599           85
60058927           52
30367991           24
43652150           55
25865869           89
24352847           88
85511578           72
43314319           84
41897479           50
31926585           50
54602833           40
48286240           64
62190007           59
26735972           80
35442864           42
23935021           35
16778410           67
11969567           44
73305591           29
38920727           56
57016788           69
15965464           45
85543310           60
33669153           51
89467949           97
60926948           27
98347286           26
21740523           68
33346584           78
77664817           43
41768237           36
35898969           46
11208140           56
76235560           57
74931666           82
58397537           30
21655791           40
17236773           67
23337276           78
85863057           29
84908911           74
25488527           36
85971572           88
25515557           95
89508799           85
14339169           34
61942689           99
96184863           73
80087887           65
46990681           67
77804818           32
17923018           34
97425783           90
20945526           31
81690221           27
18336178           59
73914174           95
43473494           43
58638162           41
61675576           82
47720555           88
28203567           69
22149014           33
38026839           37
69493479           96
86672854           35
96248591           31
42952499           76
18817239           25
22528064           90
43693617           91
73648549           38
86315147           24
12151106           101
60573383           24
83656326           32
69867813           67
81168218           52
95572819           83
91099869           29
41287823           53
61995751           69
61862017           67
25775640           58
63814934           76
26048059           42
64137822           68
31230722           73
15668342           96
49400303           54
26419516           96
54401455           80
32738903           61
80235375           60
92315186           29
55910590           39
96681630           75
18668790           72
91005057           99
68633554           26
18978839           57
66395829           59
31573898           96
73132124           28
20397548           55
26015399           53
87207352           54
57340173           78
39276507           90
46214580           56
58619474           53
40325891           46
49642275           29
92137123           38
25735867           80
93608069           86
32309220           93
71581722           91
89161538           30
87214546           32
43974396           33
21971618           95
84560533           51
82058917           45
40719462           64
47901316           69
29710401           58
91040312           80
47704925           33
67671908           62
17615255           84
61738248           68
73946590           73
64826005           37
96218607           68
88414684           73
32005181           42
95556171           91
47169761           44
23164115           29
32325222           64
58915254           39
62013791           53
19326651           59
28768420           40
39088400           37
20878478           100
31859316           52
81963066           96
13505417           25
81353270           49
31117900           40
52545533           81
43035234           70
66945363           80
28617432           85
55658364           74
97757443           46
63549922           26
29944852           63
73984069           76
18250425           47
46634768           98
55860639           60
72796353           37
80916083           73
78016053           73
44093550           99
62645770           56
66849509           80
66822835           29
80414758           39
46304824           40
69668060           39
15032936           88
57436220           69
51471901           33
11894691           73
43865986           40
42290273           58
51245204           79
34526666           39
12984143           29
47954443           53
74866167           26
20654751           38
46474099           61
37868352           46
60249515           87
18214122           56
49741710           93
72817770           94
86705220           61
38539602           44
82101406           36
40974599           48
81368864           96
11039668           40
58666917           34
52064806           62
64681754           67
18532939           75
88218879           88
39882901           94
24408388           97
42636010           91
65324284           63
41183114           82
49004319           83
87247283           29
77642416           38
19417143           51
95024442           68
84004495           88
68272838           74
32925771           58
96374740           69
84882156           85
33687575           61
83840340           24
59538517           84
63759765           88
48955589           52
69363650           98
34865587           77
38120826           94
14844412           28
45592186           44
77502374           31
97769352           36
47533048           60
81540635           73
16536800           47
12284703           87
94238230           70
23219551           91
48894191           26
86989996           57
45603174           44
58131912           93
19198451           62
93512070           86
51947591           85
54913518           52
72185365           51
15221620           64
52019755           49
80920077           89
99230090           62
21436670           61
84254939           71
54775848           62
84431059           48
56530766           60
46888427           70
11168138           82
89763281           100
63268499           45
35034437           54
31978422           44
66097024           30
23574508           23
51635490           86
17062675           25
47306760           55
89497071           62
92379508           55
37802735           55
68188263           27
14017604           88
60779977           46
26972434           50
92839029           97
69540100           44
12942279           75
36269618           92
76511139           98
26899563           47
46301961           60
81354205           92
84183883           37
96330781           64
31742960           60
36352230           42
28650868           35
46123841           59
58083730           41
54199227           85
63840984           59
50437022           33
95342566           86
56953809           66
93632011           32
61688221           29
58544309           77
48649452           29
84154004           50
27540143           83
68610538           59
18179047           48
99679523           89
89575888           69
72173941           55
27232202           77
23211804           25
11582066           24
57403611           47
82355224           32
49547553           62
95566761           36
76036719           46
52277100           43
12329011           89
67624668           71
10481983           37
72700800           83
28853364           58
58979086           65
63638015           81
93021335           45
67913272           26
71017442           94
64278198           80
37056519           60
38988475           44
75701272           55
34053976           42
53993310           32
58300294           34
71704343           29
94880203           40
62106651           48
52233032           83
29894926           53
60595597           31
32818308           43
94382882           76
91744298           82
43260767           44
38174104           24
16204057           40
36953581           41
70130815           66
23048827           43
47369563           87
49009948           38
37891846           63
42120178           32
81113240           29
70050318           25
39277908           34
60455369           72
17478976           91
42129318           28
83012842           93
23628474           28
51331821           74
86956430           87
53572306           67
63699862           25
22185282           84
54223851           65
67432271           35
13290964           81
68873965           45
45869762           39
85177304           49
32972891           92
27199705           25
84562016           83
97162021           96
72846065           37
99743043           97
11168468           94
96429238           84
13839445           49
91532059           68
80412666           47
15216793           70
36834816           62
60092681           35
29597096           24
59505728           44
92136864           45
12331637           49
22864822           24
45365875           47
19284530           65
81665569           57
91686763           66
17656022           94
75892959           44
14313392           33
62360211           52
47754944           71
78854655           93
33685336           51
60327175           47
28155774           50
28624210           85
31008107           83
72637107           67
64939152           87
44169160           84
76187521           60
51397284           89
20727591           57
15092380           72
80137574           62
33335797           44
31594936           82
60175691           46
42737306           25
64500808           62
62753577           49
65395611           77
61833656           94
51175232           64
92631840           43
40966201           97
45163632           71
17680382           41
36348612           82
74199374           86
75825990           51
38487531           95
89408651           32
63921356           34
41379178           32
23686198           36
83070565           87
11643123           98
34122127           71
92954043           36
71099818           94
90660413           55
57612581           61
67102083           86
90853678           85
83529129           46
55729219           37
40597690           81
42264391           39
80759644           67
26578056           25
81605599           101
32990263           56
19371519           92
27869718           66
20210587           66
55269895           77
88839261           62
77453055           83
81205409           47
98121247           94
84682654           59
64332236           64
81460446           42
80284980           97
83721971           41
78370272           81
87131479           26
11594234           75
49811358           25
48313459           94
31364263           67
13539269           81
67414358           32
78640263           89
72842806           72
57679840           51
17399337           68
27041552           45
15069661           97
45328919           64
76119258           72
42299384           51
52195767           66
88195955           38
48836314           96
95658532           36
97074940           82
97811313           67
79835881           48
63470994           47
24909784           27
99180480           81
70508836           76
14146033           60
78785091           92
68474659           32
32467745           31
71698546           28
98700137           97
89260784           97
16845022           86
37816750           93
83588325           30
43879731           99
21380637           47
69190175           27
76968182           63
88782875           58
31308757           37
97256283           79
31193918           56
42746907           79
39770172           80
31023329           28
68979533           26
37711266           69
14286358           89
74913653           42
77316454           96
65225397           28
11743801           57
88395724           83
61918435           87
10679894           80
57844464           60
19302788           85
79586751           37
16756992           26
